event_id,machine_id,start_time,end_time,type,reason_code,order_id
317,9,2026-05-02 02:24:00,2026-05-02 05:16:00,unplanned,CAL-01,7967.0
318,33,2026-02-01 08:34:00,2026-02-01 10:59:00,unplanned,MEC-02,2353.0
319,19,2026-05-05 23:55:00,2026-05-06 02:05:00,planned,CAL-01,
320,17,2026-05-28 02:24:00,2026-05-28 04:19:00,unplanned,MEC-01,4075.0
321,37,2026-02-26 03:51:00,2026-02-26 06:23:00,unplanned,ELEC-01,9076.0
322,4,2026-03-01 14:16:00,2026-03-01 15:15:00,unplanned,MEC-01,4280.0
323,38,2026-05-18 22:58:00,2026-05-18 23:44:00,unplanned,MAT-01,4237.0
324,45,2026-01-12 16:23:00,2026-01-12 17:48:00,planned,MEC-02,401.0
325,13,2026-01-12 12:12:00,2026-01-12 13:19:00,unplanned,MAT-01,
326,49,2026-04-30 08:45:00,2026-04-30 09:45:00,planned,MAT-01,9601.0
327,45,2026-01-20 18:12:00,2026-01-20 18:23:00,unplanned,MEC-01,7892.0
328,20,2026-06-22 10:57:00,2026-06-22 12:09:00,planned,MAT-01,2316.0
329,10,2026-01-09 13:55:00,2026-01-09 15:43:00,planned,CAL-01,
330,10,2026-03-09 04:50:00,2026-03-09 06:10:00,planned,MEC-01,
331,31,2026-05-22 11:51:00,2026-05-22 12:12:00,unplanned,MEC-02,6175.0
332,20,2026-02-15 06:05:00,2026-02-15 08:21:00,planned,ELEC-01,3564.0
333,6,2026-05-10 08:12:00,2026-05-10 08:21:00,unplanned,CAL-01,
334,2,2026-02-17 08:59:00,2026-02-17 11:36:00,planned,CAL-01,4676.0
335,8,2026-03-13 14:04:00,2026-03-13 15:01:00,unplanned,MEC-02,6905.0
336,46,2026-01-12 03:59:00,2026-01-12 06:13:00,unplanned,MEC-02,1659.0
337,23,2026-05-23 13:58:00,2026-05-23 15:26:00,planned,CAL-01,
338,22,2026-03-31 08:42:00,2026-03-31 10:31:00,unplanned,MEC-01,
339,24,2026-05-12 11:33:00,2026-05-12 11:52:00,planned,CAL-01,4276.0
340,1,2026-03-18 22:17:00,2026-03-18 23:12:00,unplanned,CAL-01,
341,41,2026-02-24 20:23:00,2026-02-24 20:50:00,planned,MEC-01,6181.0
342,35,2026-02-04 11:06:00,2026-02-04 11:28:00,unplanned,ELEC-01,3473.0
343,11,2026-01-20 18:51:00,2026-01-20 20:51:00,unplanned,MEC-01,
344,31,2026-04-06 03:22:00,2026-04-06 03:49:00,planned,MEC-02,5214.0
345,42,2026-01-19 13:18:00,2026-01-19 15:52:00,planned,MEC-02,8271.0
346,29,2026-06-14 19:23:00,2026-06-14 22:23:00,unplanned,MEC-01,
347,5,2026-05-05 17:04:00,2026-05-05 17:37:00,unplanned,MAT-01,
348,33,2026-03-06 18:54:00,2026-03-06 20:18:00,planned,MEC-02,7200.0
349,18,2026-01-06 11:34:00,2026-01-06 11:53:00,planned,MAT-01,
350,26,2026-01-13 04:23:00,2026-01-13 07:16:00,planned,ELEC-01,8923.0
351,27,2026-03-20 16:00:00,2026-03-20 18:43:00,planned,CAL-01,6361.0
352,35,2026-05-21 11:07:00,2026-05-21 11:58:00,unplanned,MAT-01,1159.0
353,47,2026-03-12 10:48:00,2026-03-12 12:30:00,planned,MAT-01,
354,11,2026-04-17 04:41:00,2026-04-17 05:40:00,unplanned,MEC-01,7209.0
355,18,2026-04-21 03:52:00,2026-04-21 04:56:00,unplanned,CAL-01,8997.0
356,37,2026-01-28 04:02:00,2026-01-28 04:49:00,unplanned,MAT-01,6672.0
357,27,2026-03-15 09:45:00,2026-03-15 10:45:00,planned,MEC-02,
358,36,2026-02-27 23:33:00,2026-02-27 23:43:00,unplanned,ELEC-01,
359,12,2026-04-28 06:53:00,2026-04-28 07:53:00,unplanned,ELEC-01,606.0
360,32,2026-03-28 20:10:00,2026-03-28 21:51:00,planned,ELEC-01,2241.0
361,26,2026-03-19 16:38:00,2026-03-19 17:37:00,planned,MAT-01,1817.0
362,17,2026-04-22 02:19:00,2026-04-22 04:20:00,planned,ELEC-01,
363,38,2026-05-07 09:27:00,2026-05-07 10:38:00,planned,CAL-01,6879.0
364,1,2026-04-20 03:05:00,2026-04-20 04:19:00,planned,MEC-02,
365,34,2026-01-05 22:51:00,2026-01-06 01:11:00,unplanned,CAL-01,
366,21,2026-01-23 11:31:00,2026-01-23 14:15:00,unplanned,ELEC-01,4123.0
367,42,2026-05-03 21:34:00,2026-05-03 21:55:00,unplanned,MAT-01,5530.0
368,45,2026-04-25 19:09:00,2026-04-25 21:22:00,planned,MEC-02,
369,1,2026-05-23 10:10:00,2026-05-23 11:01:00,unplanned,ELEC-01,3971.0
370,3,2026-06-20 16:41:00,2026-06-20 18:52:00,planned,CAL-01,2180.0
371,37,2026-06-12 07:20:00,2026-06-12 07:41:00,planned,MAT-01,6852.0
372,5,2026-01-18 03:21:00,2026-01-18 05:39:00,unplanned,MAT-01,8695.0
373,30,2026-05-03 18:51:00,2026-05-03 19:30:00,unplanned,ELEC-01,
374,38,2026-06-10 18:31:00,2026-06-10 20:46:00,planned,MAT-01,253.0
375,2,2026-01-29 09:07:00,2026-01-29 10:58:00,planned,CAL-01,3299.0
376,8,2026-04-23 11:52:00,2026-04-23 12:18:00,unplanned,MEC-01,8948.0
377,7,2026-04-09 22:17:00,2026-04-09 22:34:00,planned,MEC-02,2620.0
378,5,2026-03-08 12:53:00,2026-03-08 13:45:00,unplanned,MAT-01,3122.0
379,46,2026-04-20 06:39:00,2026-04-20 07:37:00,unplanned,MEC-02,1578.0
380,40,2026-05-09 14:07:00,2026-05-09 15:34:00,planned,ELEC-01,2251.0
381,19,2026-04-05 18:22:00,2026-04-05 19:36:00,planned,CAL-01,6659.0
382,15,2026-06-03 21:48:00,2026-06-04 00:15:00,planned,MEC-01,9176.0
383,46,2026-04-23 00:55:00,2026-04-23 03:07:00,unplanned,MAT-01,1660.0
384,4,2026-06-05 08:49:00,2026-06-05 09:34:00,planned,ELEC-01,1417.0
385,34,2026-04-26 09:41:00,2026-04-26 12:26:00,unplanned,MAT-01,
386,11,2026-03-14 05:23:00,2026-03-14 05:28:00,planned,ELEC-01,
387,21,2026-04-18 22:37:00,2026-04-19 00:40:00,planned,MEC-01,3072.0
388,3,2026-06-18 21:04:00,2026-06-19 00:01:00,planned,ELEC-01,8254.0
389,14,2026-03-19 13:51:00,2026-03-19 13:58:00,planned,MAT-01,
390,17,2026-02-26 23:40:00,2026-02-27 00:52:00,unplanned,CAL-01,6039.0
391,6,2026-03-20 17:51:00,2026-03-20 18:51:00,planned,CAL-01,5531.0
392,10,2026-02-11 21:29:00,2026-02-11 23:07:00,unplanned,CAL-01,2499.0
393,33,2026-05-19 19:26:00,2026-05-19 22:22:00,planned,MAT-01,4448.0
394,43,2026-02-12 06:57:00,2026-02-12 08:40:00,unplanned,CAL-01,1392.0
395,37,2026-01-26 19:10:00,2026-01-26 20:21:00,unplanned,ELEC-01,2083.0
396,43,2026-05-23 22:17:00,2026-05-23 23:40:00,planned,CAL-01,2363.0
397,37,2026-02-04 04:45:00,2026-02-04 05:48:00,planned,CAL-01,9536.0
398,29,2026-06-26 20:17:00,2026-06-26 23:08:00,planned,MEC-02,435.0
399,20,2026-03-27 04:12:00,2026-03-27 04:59:00,planned,CAL-01,1668.0
400,20,2026-03-04 21:28:00,2026-03-04 22:41:00,planned,ELEC-01,8760.0
401,37,2026-01-18 00:11:00,2026-01-18 02:32:00,unplanned,MEC-02,9502.0
402,17,2026-02-22 08:29:00,2026-02-22 09:33:00,unplanned,MEC-01,
403,49,2026-05-14 19:26:00,2026-05-14 21:08:00,planned,ELEC-01,
404,41,2026-03-30 04:12:00,2026-03-30 04:51:00,planned,MEC-02,
405,41,2026-01-28 07:11:00,2026-01-28 09:55:00,planned,MAT-01,5128.0
406,49,2026-01-30 00:48:00,2026-01-30 02:18:00,planned,MAT-01,
407,28,2026-01-22 05:01:00,2026-01-22 05:59:00,planned,MEC-02,9366.0
408,3,2026-01-21 05:39:00,2026-01-21 05:56:00,planned,MAT-01,
409,37,2026-03-10 02:23:00,2026-03-10 03:21:00,planned,MEC-01,
410,44,2026-03-28 08:03:00,2026-03-28 10:33:00,planned,ELEC-01,
411,8,2026-04-11 11:43:00,2026-04-11 14:37:00,planned,CAL-01,6833.0
412,35,2026-06-01 17:31:00,2026-06-01 18:10:00,unplanned,MAT-01,
413,28,2026-05-13 16:43:00,2026-05-13 17:49:00,unplanned,MEC-01,
414,8,2026-01-19 10:29:00,2026-01-19 11:26:00,unplanned,MAT-01,4658.0
415,26,2026-01-13 19:21:00,2026-01-13 21:00:00,planned,ELEC-01,985.0
416,47,2026-05-17 18:29:00,2026-05-17 18:58:00,planned,MEC-02,1129.0
417,6,2026-02-17 06:12:00,2026-02-17 08:49:00,planned,ELEC-01,4735.0
418,12,2026-02-20 07:00:00,2026-02-20 07:48:00,planned,ELEC-01,7355.0
419,21,2026-03-10 11:03:00,2026-03-10 12:39:00,unplanned,ELEC-01,6555.0
420,9,2026-05-28 22:35:00,2026-05-28 23:15:00,planned,MEC-02,2998.0
421,31,2026-01-26 06:29:00,2026-01-26 06:58:00,planned,CAL-01,9412.0
422,34,2026-02-07 17:38:00,2026-02-07 20:28:00,unplanned,MEC-02,6643.0
423,4,2026-04-03 06:25:00,2026-04-03 08:06:00,planned,MEC-01,9433.0
424,19,2026-05-24 08:24:00,2026-05-24 09:38:00,planned,MEC-02,
425,8,2026-01-24 12:01:00,2026-01-24 12:25:00,unplanned,MEC-02,1576.0
426,34,2026-01-24 20:08:00,2026-01-24 20:55:00,planned,CAL-01,5811.0
427,36,2026-01-10 06:53:00,2026-01-10 09:53:00,unplanned,MAT-01,5227.0
428,42,2026-01-01 01:53:00,2026-01-01 02:29:00,unplanned,MAT-01,1625.0
429,47,2026-02-27 12:30:00,2026-02-27 12:47:00,planned,CAL-01,6656.0
430,16,2026-04-26 01:10:00,2026-04-26 01:53:00,planned,MEC-02,8122.0
431,11,2026-02-10 01:24:00,2026-02-10 03:58:00,unplanned,MAT-01,1437.0
432,45,2026-06-18 21:38:00,2026-06-18 23:28:00,unplanned,MEC-01,6536.0
433,34,2026-05-13 20:57:00,2026-05-13 21:52:00,planned,MEC-01,7730.0
434,11,2026-05-02 11:38:00,2026-05-02 13:57:00,planned,ELEC-01,7720.0
435,28,2026-01-05 12:45:00,2026-01-05 15:45:00,planned,MEC-01,4799.0
436,36,2026-01-18 02:16:00,2026-01-18 03:52:00,planned,CAL-01,3468.0
437,18,2026-04-16 16:19:00,2026-04-16 18:17:00,unplanned,MEC-02,3877.0
438,3,2026-05-28 15:32:00,2026-05-28 17:45:00,planned,MAT-01,3310.0
439,23,2026-02-15 23:55:00,2026-02-16 01:51:00,unplanned,MEC-01,
440,25,2026-01-04 18:47:00,2026-01-04 20:18:00,unplanned,MAT-01,
441,2,2026-05-10 01:37:00,2026-05-10 01:45:00,planned,MAT-01,8582.0
442,6,2026-05-29 20:59:00,2026-05-29 21:52:00,planned,MAT-01,
443,26,2026-06-05 21:09:00,2026-06-05 23:59:00,planned,MEC-01,2647.0
444,2,2026-02-03 15:44:00,2026-02-03 16:56:00,planned,MEC-01,
445,8,2026-03-09 19:00:00,2026-03-09 21:01:00,unplanned,CAL-01,5297.0
446,46,2026-04-08 10:18:00,2026-04-08 11:42:00,unplanned,MEC-01,7889.0
447,20,2026-05-04 15:03:00,2026-05-04 17:20:00,unplanned,MEC-02,1707.0
448,44,2026-03-13 21:11:00,2026-03-13 21:41:00,unplanned,CAL-01,6392.0
449,7,2026-03-22 03:52:00,2026-03-22 06:27:00,unplanned,MAT-01,
450,43,2026-06-24 12:26:00,2026-06-24 14:57:00,planned,MEC-01,
451,10,2026-03-14 23:52:00,2026-03-15 02:13:00,planned,MAT-01,4919.0
452,22,2026-06-28 04:57:00,2026-06-28 07:50:00,unplanned,MEC-01,
453,43,2026-01-30 10:08:00,2026-01-30 12:27:00,unplanned,ELEC-01,6594.0
454,20,2026-05-20 21:53:00,2026-05-20 22:26:00,unplanned,MEC-01,586.0
455,32,2026-06-08 01:46:00,2026-06-08 03:04:00,unplanned,MAT-01,3915.0
456,16,2026-05-19 14:25:00,2026-05-19 17:19:00,unplanned,ELEC-01,8379.0
457,41,2026-04-28 21:23:00,2026-04-28 23:12:00,planned,MEC-02,1587.0
458,21,2026-03-05 15:49:00,2026-03-05 16:03:00,unplanned,CAL-01,3847.0
459,9,2026-05-21 07:06:00,2026-05-21 09:15:00,planned,MEC-02,4464.0
460,39,2026-05-04 14:15:00,2026-05-04 14:51:00,unplanned,MEC-01,
461,38,2026-05-24 06:11:00,2026-05-24 06:47:00,planned,MAT-01,5379.0
462,29,2026-05-18 00:29:00,2026-05-18 01:00:00,unplanned,CAL-01,3089.0
463,33,2026-02-04 14:12:00,2026-02-04 16:33:00,unplanned,CAL-01,8374.0
464,8,2026-02-25 18:01:00,2026-02-25 19:11:00,planned,MEC-02,7954.0
465,25,2026-03-18 06:14:00,2026-03-18 08:46:00,unplanned,ELEC-01,252.0
466,33,2026-06-26 11:52:00,2026-06-26 14:42:00,unplanned,MEC-01,7867.0
467,4,2026-05-17 18:52:00,2026-05-17 19:21:00,unplanned,MEC-01,698.0
468,5,2026-02-02 10:59:00,2026-02-02 13:06:00,unplanned,MEC-02,
469,36,2026-03-13 21:38:00,2026-03-13 23:02:00,planned,CAL-01,2946.0
470,8,2026-04-14 19:57:00,2026-04-14 21:06:00,unplanned,MEC-01,
471,46,2026-04-02 10:14:00,2026-04-02 12:35:00,unplanned,MEC-02,
472,28,2026-06-06 09:00:00,2026-06-06 09:49:00,unplanned,ELEC-01,
473,42,2026-04-07 10:34:00,2026-04-07 13:06:00,unplanned,MEC-01,9491.0
474,34,2026-01-15 20:16:00,2026-01-15 20:55:00,planned,CAL-01,
475,18,2026-02-25 06:11:00,2026-02-25 06:31:00,unplanned,MAT-01,9301.0
476,29,2026-01-24 10:04:00,2026-01-24 12:15:00,unplanned,MEC-02,4301.0
477,32,2026-05-02 01:13:00,2026-05-02 03:41:00,planned,CAL-01,2120.0
478,24,2026-03-05 22:08:00,2026-03-05 23:40:00,planned,ELEC-01,8118.0
479,8,2026-05-23 18:00:00,2026-05-23 18:32:00,unplanned,CAL-01,
480,40,2026-06-27 21:15:00,2026-06-27 21:21:00,planned,ELEC-01,1635.0
481,31,2026-06-09 01:44:00,2026-06-09 02:43:00,unplanned,CAL-01,430.0
482,45,2026-06-20 23:20:00,2026-06-21 02:16:00,unplanned,ELEC-01,675.0
483,49,2026-05-29 07:20:00,2026-05-29 10:16:00,unplanned,ELEC-01,
484,37,2026-02-06 02:53:00,2026-02-06 04:21:00,unplanned,CAL-01,9845.0
485,22,2026-06-18 02:29:00,2026-06-18 03:05:00,unplanned,MEC-02,4461.0
486,25,2026-03-31 19:18:00,2026-03-31 19:50:00,unplanned,MEC-01,4598.0
487,23,2026-01-14 05:13:00,2026-01-14 07:52:00,planned,CAL-01,2328.0
488,46,2026-05-17 02:11:00,2026-05-17 02:59:00,unplanned,MAT-01,3363.0
489,17,2026-01-24 08:14:00,2026-01-24 09:42:00,planned,CAL-01,
490,15,2026-03-09 22:51:00,2026-03-09 23:20:00,planned,MEC-02,9375.0
491,42,2026-02-10 05:10:00,2026-02-10 05:39:00,planned,ELEC-01,8518.0
492,13,2026-02-27 01:09:00,2026-02-27 03:06:00,unplanned,MAT-01,3990.0
493,1,2026-05-17 14:16:00,2026-05-17 17:16:00,unplanned,MAT-01,4467.0
494,37,2026-02-09 06:06:00,2026-02-09 07:25:00,planned,MAT-01,7029.0
495,20,2026-05-21 08:22:00,2026-05-21 11:09:00,unplanned,MEC-01,
496,46,2026-02-25 06:06:00,2026-02-25 07:13:00,unplanned,CAL-01,
497,12,2026-02-19 06:27:00,2026-02-19 07:12:00,planned,MEC-02,1749.0
498,16,2026-06-25 00:34:00,2026-06-25 03:24:00,unplanned,MEC-01,6283.0
499,30,2026-05-29 01:52:00,2026-05-29 04:16:00,planned,ELEC-01,1134.0
500,45,2026-06-07 13:16:00,2026-06-07 14:17:00,planned,MAT-01,7224.0
501,36,2026-02-26 15:56:00,2026-02-26 16:06:00,planned,MEC-01,
502,45,2026-06-06 19:32:00,2026-06-06 21:00:00,unplanned,ELEC-01,3436.0
503,41,2026-03-29 15:22:00,2026-03-29 17:57:00,planned,MAT-01,5236.0
504,16,2026-05-19 00:00:00,2026-05-19 02:30:00,planned,MEC-01,8121.0
505,22,2026-01-02 13:06:00,2026-01-02 14:33:00,planned,MEC-01,8571.0
506,49,2026-01-29 09:36:00,2026-01-29 11:16:00,unplanned,MAT-01,
507,25,2026-03-11 02:21:00,2026-03-11 04:46:00,planned,CAL-01,5366.0
508,9,2026-01-02 11:29:00,2026-01-02 13:01:00,unplanned,MEC-02,3618.0
509,32,2026-01-26 06:30:00,2026-01-26 08:13:00,unplanned,MEC-01,5195.0
510,30,2026-03-05 10:24:00,2026-03-05 11:53:00,unplanned,MAT-01,
511,42,2026-05-27 16:18:00,2026-05-27 18:22:00,planned,ELEC-01,7746.0
512,23,2026-04-12 18:30:00,2026-04-12 20:45:00,planned,ELEC-01,6409.0
513,35,2026-04-20 03:50:00,2026-04-20 06:50:00,unplanned,MEC-01,4348.0
514,9,2026-06-03 10:27:00,2026-06-03 11:19:00,planned,ELEC-01,
515,34,2026-01-16 16:43:00,2026-01-16 17:30:00,unplanned,MEC-02,4290.0
516,20,2026-06-17 23:52:00,2026-06-18 01:04:00,planned,MAT-01,
517,49,2026-03-27 18:03:00,2026-03-27 18:39:00,unplanned,CAL-01,4658.0
518,18,2026-01-30 17:30:00,2026-01-30 19:26:00,unplanned,ELEC-01,
519,17,2026-03-21 20:50:00,2026-03-21 22:47:00,planned,ELEC-01,
520,5,2026-06-21 01:27:00,2026-06-21 04:15:00,unplanned,MEC-02,7827.0
521,39,2026-04-02 21:53:00,2026-04-03 00:11:00,planned,CAL-01,3817.0
522,18,2026-01-21 08:55:00,2026-01-21 10:37:00,unplanned,MEC-02,
523,28,2026-01-05 15:40:00,2026-01-05 17:08:00,unplanned,MAT-01,
524,35,2026-05-06 11:12:00,2026-05-06 11:30:00,unplanned,CAL-01,
525,29,2026-03-29 05:25:00,2026-03-29 06:33:00,unplanned,MAT-01,8542.0
526,38,2026-06-26 12:26:00,2026-06-26 13:19:00,unplanned,MAT-01,1943.0
527,35,2026-03-15 13:37:00,2026-03-15 14:12:00,planned,MEC-02,7640.0
528,16,2026-03-02 05:35:00,2026-03-02 08:07:00,planned,MAT-01,3242.0
529,36,2026-05-10 19:06:00,2026-05-10 20:03:00,planned,MAT-01,7802.0
530,45,2026-04-18 02:07:00,2026-04-18 03:52:00,unplanned,MEC-01,
531,41,2026-06-11 08:48:00,2026-06-11 09:40:00,unplanned,MAT-01,8918.0
532,6,2026-01-23 15:47:00,2026-01-23 18:38:00,planned,MEC-02,5399.0
533,48,2026-03-17 22:31:00,2026-03-17 23:00:00,planned,CAL-01,
534,16,2026-05-22 19:22:00,2026-05-22 22:19:00,planned,MEC-01,3785.0
535,38,2026-06-20 12:31:00,2026-06-20 14:46:00,unplanned,MAT-01,3937.0
536,15,2026-04-06 18:41:00,2026-04-06 21:34:00,planned,MEC-01,5797.0
537,11,2026-05-18 11:36:00,2026-05-18 14:21:00,unplanned,ELEC-01,8041.0
538,36,2026-01-26 08:33:00,2026-01-26 09:19:00,unplanned,ELEC-01,6235.0
539,32,2026-05-10 18:41:00,2026-05-10 18:59:00,planned,CAL-01,4844.0
540,24,2026-01-23 14:14:00,2026-01-23 14:41:00,planned,MEC-02,7854.0
541,45,2026-01-29 09:35:00,2026-01-29 11:14:00,planned,MAT-01,9691.0
542,27,2026-02-02 18:56:00,2026-02-02 20:54:00,planned,MEC-01,
543,18,2026-04-10 23:45:00,2026-04-11 00:49:00,unplanned,MEC-01,3466.0
544,6,2026-03-20 18:10:00,2026-03-20 20:06:00,unplanned,MEC-01,3114.0
545,22,2026-06-23 22:19:00,2026-06-24 01:04:00,planned,MEC-02,
546,41,2026-03-26 00:18:00,2026-03-26 00:49:00,unplanned,CAL-01,
547,29,2026-05-10 04:20:00,2026-05-10 06:27:00,unplanned,MEC-01,
548,47,2026-03-11 06:48:00,2026-03-11 07:53:00,unplanned,CAL-01,610.0
549,13,2026-06-23 22:39:00,2026-06-24 00:09:00,planned,MAT-01,4158.0
550,50,2026-06-11 08:08:00,2026-06-11 10:32:00,planned,ELEC-01,2887.0
551,35,2026-05-27 21:05:00,2026-05-28 00:00:00,planned,CAL-01,3692.0
552,6,2026-04-23 09:41:00,2026-04-23 12:38:00,planned,ELEC-01,3149.0
553,21,2026-04-08 07:23:00,2026-04-08 08:00:00,unplanned,MEC-01,
554,34,2026-02-25 00:52:00,2026-02-25 01:52:00,planned,MAT-01,2592.0
555,27,2026-04-20 01:54:00,2026-04-20 02:52:00,planned,MEC-01,2101.0
556,14,2026-04-08 17:02:00,2026-04-08 19:12:00,planned,ELEC-01,
557,41,2026-05-15 15:29:00,2026-05-15 18:23:00,unplanned,MAT-01,9577.0
558,14,2026-06-26 10:00:00,2026-06-26 12:55:00,unplanned,ELEC-01,690.0
559,13,2026-01-12 07:00:00,2026-01-12 09:05:00,planned,CAL-01,3428.0
560,16,2026-06-24 08:04:00,2026-06-24 09:53:00,planned,ELEC-01,8314.0
561,28,2026-05-25 07:24:00,2026-05-25 09:32:00,planned,MEC-02,9783.0
562,14,2026-04-15 10:40:00,2026-04-15 12:16:00,planned,MEC-01,4021.0
563,4,2026-05-03 07:41:00,2026-05-03 08:14:00,unplanned,CAL-01,8015.0
564,49,2026-03-25 21:53:00,2026-03-25 23:20:00,unplanned,ELEC-01,7481.0
565,9,2026-06-09 20:13:00,2026-06-09 22:07:00,planned,MEC-02,7847.0
566,48,2026-03-01 11:30:00,2026-03-01 14:18:00,planned,CAL-01,8451.0
567,13,2026-04-30 04:25:00,2026-04-30 05:16:00,unplanned,ELEC-01,1662.0
568,9,2026-06-12 00:54:00,2026-06-12 01:32:00,planned,MEC-01,
569,30,2026-05-09 07:07:00,2026-05-09 08:27:00,unplanned,MEC-01,1775.0
570,8,2026-03-01 03:56:00,2026-03-01 05:59:00,unplanned,ELEC-01,5985.0
571,9,2026-04-11 05:04:00,2026-04-11 07:34:00,planned,MAT-01,8345.0
572,6,2026-05-22 20:37:00,2026-05-22 20:50:00,unplanned,MEC-02,
573,8,2026-02-26 13:14:00,2026-02-26 13:34:00,unplanned,MEC-01,1111.0
574,6,2026-06-07 10:53:00,2026-06-07 12:45:00,planned,ELEC-01,
575,44,2026-06-04 03:16:00,2026-06-04 03:59:00,planned,CAL-01,7325.0
576,20,2026-03-03 00:39:00,2026-03-03 02:10:00,planned,MAT-01,
577,40,2026-04-05 03:39:00,2026-04-05 06:14:00,planned,MEC-01,9063.0
578,49,2026-04-23 21:30:00,2026-04-23 22:10:00,planned,MEC-01,
579,27,2026-02-17 09:35:00,2026-02-17 11:10:00,unplanned,CAL-01,524.0
580,3,2026-06-23 14:34:00,2026-06-23 17:27:00,unplanned,CAL-01,
581,31,2026-06-01 07:35:00,2026-06-01 09:46:00,unplanned,MEC-02,6671.0
582,8,2026-06-05 22:20:00,2026-06-06 01:14:00,unplanned,ELEC-01,
583,46,2026-01-02 06:22:00,2026-01-02 08:50:00,planned,MEC-01,
584,7,2026-02-21 05:50:00,2026-02-21 07:36:00,planned,ELEC-01,
585,30,2026-04-15 22:49:00,2026-04-16 01:35:00,planned,CAL-01,
586,27,2026-03-05 11:53:00,2026-03-05 14:43:00,planned,MEC-01,9250.0
587,36,2026-06-11 18:57:00,2026-06-11 21:48:00,unplanned,MAT-01,5530.0
588,15,2026-02-11 00:10:00,2026-02-11 00:37:00,unplanned,ELEC-01,
589,22,2026-06-19 17:24:00,2026-06-19 17:47:00,planned,ELEC-01,5269.0
590,20,2026-01-27 00:30:00,2026-01-27 02:05:00,planned,ELEC-01,7081.0
591,24,2026-02-18 14:39:00,2026-02-18 14:55:00,planned,MEC-02,6851.0
592,26,2026-06-22 03:15:00,2026-06-22 06:04:00,planned,MEC-01,9430.0
593,17,2026-05-28 14:01:00,2026-05-28 14:17:00,unplanned,MAT-01,
594,30,2026-02-10 17:40:00,2026-02-10 18:33:00,planned,CAL-01,271.0
595,47,2026-01-10 22:58:00,2026-01-11 01:50:00,planned,CAL-01,5595.0
596,34,2026-05-24 05:05:00,2026-05-24 07:05:00,planned,MEC-01,9595.0
597,49,2026-06-11 23:52:00,2026-06-12 01:05:00,unplanned,ELEC-01,5285.0
598,20,2026-02-08 19:47:00,2026-02-08 20:23:00,unplanned,MEC-01,5852.0
599,6,2026-03-22 15:16:00,2026-03-22 16:47:00,unplanned,MEC-01,702.0
600,34,2026-03-21 21:50:00,2026-03-22 00:10:00,planned,CAL-01,2707.0
601,22,2026-03-17 06:09:00,2026-03-17 08:16:00,planned,ELEC-01,
602,6,2026-03-04 22:44:00,2026-03-05 01:37:00,unplanned,MEC-02,9406.0
603,50,2026-03-19 23:33:00,2026-03-20 01:16:00,unplanned,MEC-01,3418.0
604,18,2026-05-21 14:39:00,2026-05-21 16:46:00,planned,ELEC-01,7397.0
605,47,2026-01-29 04:01:00,2026-01-29 06:38:00,unplanned,MAT-01,3443.0
606,17,2026-04-03 04:34:00,2026-04-03 06:23:00,planned,MEC-02,7705.0
607,38,2026-05-12 07:50:00,2026-05-12 09:25:00,unplanned,MEC-01,7849.0
608,47,2026-06-24 18:17:00,2026-06-24 19:25:00,unplanned,CAL-01,138.0
609,24,2026-05-24 07:12:00,2026-05-24 09:43:00,planned,ELEC-01,9872.0
610,38,2026-01-21 15:32:00,2026-01-21 16:23:00,planned,ELEC-01,8412.0
611,30,2026-05-02 22:15:00,2026-05-03 00:59:00,unplanned,MEC-02,
612,18,2026-04-14 17:31:00,2026-04-14 20:15:00,planned,MEC-01,
613,42,2026-06-16 21:12:00,2026-06-16 21:52:00,planned,MEC-02,4429.0
614,6,2026-06-21 23:16:00,2026-06-21 23:27:00,unplanned,CAL-01,1755.0
615,25,2026-04-14 13:56:00,2026-04-14 16:50:00,planned,MEC-02,
616,10,2026-01-29 09:09:00,2026-01-29 09:42:00,planned,MEC-02,
617,21,2026-06-06 07:26:00,2026-06-06 10:24:00,planned,CAL-01,
618,3,2026-04-13 00:52:00,2026-04-13 02:50:00,planned,MEC-01,8666.0
619,40,2026-03-12 18:34:00,2026-03-12 18:46:00,unplanned,MEC-02,
620,15,2026-05-04 01:47:00,2026-05-04 04:32:00,planned,MAT-01,
621,25,2026-05-10 22:18:00,2026-05-10 22:57:00,planned,MEC-01,5096.0
622,24,2026-01-31 05:09:00,2026-01-31 06:04:00,unplanned,CAL-01,1227.0
623,46,2026-03-14 07:33:00,2026-03-14 10:00:00,unplanned,MAT-01,6559.0
624,34,2026-03-16 11:48:00,2026-03-16 13:32:00,planned,MEC-01,9816.0
625,37,2026-03-17 12:35:00,2026-03-17 13:02:00,unplanned,ELEC-01,194.0
626,12,2026-03-21 15:25:00,2026-03-21 17:06:00,planned,CAL-01,
627,19,2026-06-01 10:33:00,2026-06-01 11:43:00,planned,MEC-02,
628,36,2026-01-08 10:24:00,2026-01-08 12:36:00,planned,MEC-01,5387.0
629,25,2026-06-12 00:43:00,2026-06-12 02:22:00,unplanned,MAT-01,
630,36,2026-06-12 04:31:00,2026-06-12 07:31:00,unplanned,MEC-01,
631,2,2026-05-07 13:04:00,2026-05-07 14:47:00,unplanned,CAL-01,4317.0
632,5,2026-04-07 02:58:00,2026-04-07 03:48:00,planned,ELEC-01,2295.0
633,14,2026-06-05 14:32:00,2026-06-05 17:06:00,unplanned,CAL-01,7954.0
634,38,2026-06-09 13:38:00,2026-06-09 16:11:00,planned,CAL-01,3977.0
